seqnames	strand	source	type	phase	names	gene_id	start	end
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_03368	W_mirabilis_03368	152898878	152901633
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_03369	W_mirabilis_03369	152902226	152902655
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_03370	W_mirabilis_03370	153447624	153447899
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12031	W_mirabilis_12031	154265472	154344096
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12030	W_mirabilis_12030	154808880	154809396
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12029	W_mirabilis_12029	154810131	154861297
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12028	W_mirabilis_12028	155221459	155223230
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12027	W_mirabilis_12027	155409988	155412351
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12026	W_mirabilis_12026	155550405	155591628
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12025	W_mirabilis_12025	155756438	155757777
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12024	W_mirabilis_12024	155757965	155758941
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12023	W_mirabilis_12023	155787906	155788209
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12022	W_mirabilis_12022	155935086	155975763
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12021	W_mirabilis_12021	156105433	156274631
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_08324	W_mirabilis_08324	157606400	157609705
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_08325	W_mirabilis_08325	157634505	157636296
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11930	W_mirabilis_11930	157887388	157887544
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11929	W_mirabilis_11929	158030379	158030694
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_13642	W_mirabilis_13642	159005424	159083082
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_13641	W_mirabilis_13641	159493279	159496242
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_13640	W_mirabilis_13640	159584929	159585346
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09697	W_mirabilis_09697	159857631	159857922
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09696	W_mirabilis_09696	159857956	159859028
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09695	W_mirabilis_09695	159859403	159859766
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09694	W_mirabilis_09694	160205193	160208613
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09693	W_mirabilis_09693	160209247	160211386
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09692	W_mirabilis_09692	160223750	160224941
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09691	W_mirabilis_09691	160244085	160244851
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09690	W_mirabilis_09690	160509065	160513275
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09689	W_mirabilis_09689	160530549	160585528
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16808	W_mirabilis_16808	160994493	161097284
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10313	W_mirabilis_10313	162307954	162371257
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10314	W_mirabilis_10314	162500606	162734478
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10315	W_mirabilis_10315	162845290	162847370
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10316	W_mirabilis_10316	162847419	162849786
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10317	W_mirabilis_10317	163168448	163169057
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10318	W_mirabilis_10318	163169545	163170085
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10319	W_mirabilis_10319	163423263	163436331
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10320	W_mirabilis_10320	163842654	164034901
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10321	W_mirabilis_10321	164187811	164188318
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10322	W_mirabilis_10322	164189033	164189735
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10323	W_mirabilis_10323	164190498	164190759
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10324	W_mirabilis_10324	164480883	164482943
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10325	W_mirabilis_10325	164748177	164748696
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10326	W_mirabilis_10326	164748940	164751678
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10327	W_mirabilis_10327	164882585	164882930
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10328	W_mirabilis_10328	164923224	164925236
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16120	W_mirabilis_16120	165635546	165637625
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16119	W_mirabilis_16119	166067057	166067977
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05057	W_mirabilis_05057	166643046	166643486
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05056	W_mirabilis_05056	166875188	167139335
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05055	W_mirabilis_05055	167413061	167415794
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05054	W_mirabilis_05054	167472759	167473703
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05053	W_mirabilis_05053	168134682	168135559
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05052	W_mirabilis_05052	168135895	168137095
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05051	W_mirabilis_05051	168277945	168279178
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05050	W_mirabilis_05050	168932762	169053012
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05049	W_mirabilis_05049	169082438	169090421
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05048	W_mirabilis_05048	169155035	169155323
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05047	W_mirabilis_05047	169165144	169165426
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05046	W_mirabilis_05046	169166403	169166685
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05045	W_mirabilis_05045	169750965	169751599
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_18899	W_mirabilis_18899	170044287	170044680
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_18898	W_mirabilis_18898	170623992	170745245
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_18897	W_mirabilis_18897	171044739	171050895
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_18896	W_mirabilis_18896	171172487	171337668
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_18895	W_mirabilis_18895	172107682	172285328
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15466	W_mirabilis_15466	172700782	172731291
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15465	W_mirabilis_15465	173026210	173028543
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15464	W_mirabilis_15464	173979072	173980871
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15463	W_mirabilis_15463	174347803	174348220
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15462	W_mirabilis_15462	175014008	175014477
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15461	W_mirabilis_15461	175205299	175205503
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15460	W_mirabilis_15460	175205521	175244889
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15459	W_mirabilis_15459	175249500	175250433
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15458	W_mirabilis_15458	175343828	175344127
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17140	W_mirabilis_17140	175597385	175650739
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17141	W_mirabilis_17141	175651302	175654519
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17142	W_mirabilis_17142	175728654	175730029
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17143	W_mirabilis_17143	175732651	175734611
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17144	W_mirabilis_17144	175735207	175735615
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17145	W_mirabilis_17145	175735939	175736957
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17146	W_mirabilis_17146	175868162	175869002
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17147	W_mirabilis_17147	175869449	175869797
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11541	W_mirabilis_11541	176314966	176315116
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11540	W_mirabilis_11540	176343884	176360683
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11539	W_mirabilis_11539	176639579	176639846
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11538	W_mirabilis_11538	176725490	176726391
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11537	W_mirabilis_11537	176848934	176958300
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11536	W_mirabilis_11536	177014897	177016300
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11535	W_mirabilis_11535	177021257	177023109
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11534	W_mirabilis_11534	177317774	177318255
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11533	W_mirabilis_11533	177604918	177606025
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11532	W_mirabilis_11532	177635898	177844980
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11531	W_mirabilis_11531	178289517	178289898
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11530	W_mirabilis_11530	178390675	178623210
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11529	W_mirabilis_11529	178800111	178801890
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11528	W_mirabilis_11528	178816539	178816848
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11527	W_mirabilis_11527	179039000	179099663
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24791	W_mirabilis_24791	179227862	179340401
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_24792	W_mirabilis_24792	179683386	179683638
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24793	W_mirabilis_24793	180340122	180340413
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_24794	W_mirabilis_24794	180644696	180648917
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24795	W_mirabilis_24795	180885577	180885888
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_24796	W_mirabilis_24796	180965603	180967995
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24797	W_mirabilis_24797	181542001	181544102
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24798	W_mirabilis_24798	181788971	181789406
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24799	W_mirabilis_24799	181789908	181790343
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_24800	W_mirabilis_24800	182551421	182961055
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24801	W_mirabilis_24801	183391277	183392088
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_24802	W_mirabilis_24802	183485408	183487409
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24803	W_mirabilis_24803	183917137	184099582
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24804	W_mirabilis_24804	184736059	184740237
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_24805	W_mirabilis_24805	185413719	185436144
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24806	W_mirabilis_24806	186374549	186458611
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_24807	W_mirabilis_24807	186459936	186460487
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_24808	W_mirabilis_24808	186460724	186466240
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24809	W_mirabilis_24809	186746554	186750869
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24810	W_mirabilis_24810	186760425	186766370
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_24811	W_mirabilis_24811	186960399	187044893
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16766	W_mirabilis_16766	187442975	187445755
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16767	W_mirabilis_16767	188184131	188184971
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16768	W_mirabilis_16768	188514124	188517051
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16769	W_mirabilis_16769	189050693	189052755
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16770	W_mirabilis_16770	189052828	189054376
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16771	W_mirabilis_16771	189075928	189296122
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16772	W_mirabilis_16772	189749130	190003559
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16773	W_mirabilis_16773	190694702	190696900
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16774	W_mirabilis_16774	190704161	190705939
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16775	W_mirabilis_16775	190705991	190707515
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16776	W_mirabilis_16776	190854701	190877614
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16777	W_mirabilis_16777	190958139	190959212
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16778	W_mirabilis_16778	191503680	191505593
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16779	W_mirabilis_16779	192335662	192379444
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25813	W_mirabilis_25813	192617741	192619756
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25814	W_mirabilis_25814	192778500	192778979
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25815	W_mirabilis_25815	192915358	192916790
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25816	W_mirabilis_25816	193539325	193552204
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25817	W_mirabilis_25817	193808402	193865662
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25818	W_mirabilis_25818	194537221	194646593
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25819	W_mirabilis_25819	194756160	194761274
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25820	W_mirabilis_25820	194836825	194839756
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25821	W_mirabilis_25821	195109436	195250367
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25822	W_mirabilis_25822	195459107	195498492
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25823	W_mirabilis_25823	195518419	195522659
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25824	W_mirabilis_25824	195773600	195773921
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25825	W_mirabilis_25825	195799412	195799958
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25826	W_mirabilis_25826	195800375	195801467
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25827	W_mirabilis_25827	195802075	195802894
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25828	W_mirabilis_25828	195908664	195926883
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25829	W_mirabilis_25829	196133714	196170775
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25830	W_mirabilis_25830	196193335	196322705
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_25831	W_mirabilis_25831	196331591	196339037
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02344	W_mirabilis_02344	197520407	197522777
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02345	W_mirabilis_02345	197546779	197680301
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02346	W_mirabilis_02346	197991220	198011324
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02347	W_mirabilis_02347	198026637	198046731
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02348	W_mirabilis_02348	198509239	198516685
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02349	W_mirabilis_02349	198783365	198784193
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02350	W_mirabilis_02350	198824922	198893616
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02351	W_mirabilis_02351	198998398	199008889
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02352	W_mirabilis_02352	199107091	199114541
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02353	W_mirabilis_02353	199404539	199416885
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02354	W_mirabilis_02354	199918081	199918855
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02355	W_mirabilis_02355	200232972	200234268
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02356	W_mirabilis_02356	200254644	200264051
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02357	W_mirabilis_02357	200303053	200373243
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02358	W_mirabilis_02358	200394164	200494548
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02359	W_mirabilis_02359	200570568	200623073
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02360	W_mirabilis_02360	200793265	200881032
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02361	W_mirabilis_02361	200937970	200938970
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02362	W_mirabilis_02362	201216786	201217014
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02363	W_mirabilis_02363	201233804	201234032
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02364	W_mirabilis_02364	201234749	201234977
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06167	W_mirabilis_06167	201268598	201272758
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06168	W_mirabilis_06168	201277564	201279559
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06169	W_mirabilis_06169	201645250	201645661
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06170	W_mirabilis_06170	201834094	201869098
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06171	W_mirabilis_06171	201958225	202011041
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06172	W_mirabilis_06172	202072807	202076129
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06173	W_mirabilis_06173	202843181	202843980
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06174	W_mirabilis_06174	202844302	202845616
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06175	W_mirabilis_06175	202845645	202847967
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06176	W_mirabilis_06176	202848419	202849011
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06177	W_mirabilis_06177	202864997	202869368
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06178	W_mirabilis_06178	202985862	202986449
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06179	W_mirabilis_06179	202986842	202987660
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06180	W_mirabilis_06180	203343223	203343643
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06181	W_mirabilis_06181	203344338	203470533
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06182	W_mirabilis_06182	203484680	203487857
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06183	W_mirabilis_06183	203488176	203488590
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06184	W_mirabilis_06184	203488627	203488870
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06185	W_mirabilis_06185	204280249	204280703
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06186	W_mirabilis_06186	204306209	204306566
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06187	W_mirabilis_06187	204307283	204309634
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06188	W_mirabilis_06188	204313943	204314261
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06189	W_mirabilis_06189	204315059	204315623
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06190	W_mirabilis_06190	204901280	204901526
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09295	W_mirabilis_09295	205147365	205328519
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09296	W_mirabilis_09296	205656304	205704776
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09297	W_mirabilis_09297	205859736	205860511
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09298	W_mirabilis_09298	206051751	206068619
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09299	W_mirabilis_09299	206154192	206208285
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09300	W_mirabilis_09300	206441861	206525035
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09301	W_mirabilis_09301	207006766	207006991
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09302	W_mirabilis_09302	207023164	207023849
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09303	W_mirabilis_09303	207314264	207314831
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09304	W_mirabilis_09304	207762439	207762676
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09305	W_mirabilis_09305	207847650	207847887
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_09306	W_mirabilis_09306	207974746	207975180
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09307	W_mirabilis_09307	208185392	208185938
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_09308	W_mirabilis_09308	208240109	208240330
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12809	W_mirabilis_12809	208387914	208511897
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12810	W_mirabilis_12810	209485298	209486783
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12811	W_mirabilis_12811	209525598	209533247
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12812	W_mirabilis_12812	209549960	209551399
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12813	W_mirabilis_12813	209582794	209615019
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12814	W_mirabilis_12814	209636073	209638985
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12815	W_mirabilis_12815	209921489	209921826
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12816	W_mirabilis_12816	210099094	210099968
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12817	W_mirabilis_12817	210100363	210100966
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12818	W_mirabilis_12818	210140200	210140716
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12819	W_mirabilis_12819	210530539	210530839
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12820	W_mirabilis_12820	210592973	210598021
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12821	W_mirabilis_12821	210657077	210659014
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12822	W_mirabilis_12822	210699931	210700489
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12823	W_mirabilis_12823	210816813	210819061
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12824	W_mirabilis_12824	211084510	211084999
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12825	W_mirabilis_12825	211111240	211116896
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_12826	W_mirabilis_12826	211262114	211297764
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_12827	W_mirabilis_12827	211396351	211442940
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15963	W_mirabilis_15963	211627677	211629571
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15964	W_mirabilis_15964	212356949	212360523
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15965	W_mirabilis_15965	212361989	212362916
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15966	W_mirabilis_15966	212370116	212370747
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15967	W_mirabilis_15967	212371866	212576623
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15968	W_mirabilis_15968	213470776	213471289
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15969	W_mirabilis_15969	213471318	213477701
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15970	W_mirabilis_15970	213483574	213626197
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16195	W_mirabilis_16195	214360712	214679657
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16196	W_mirabilis_16196	214769479	214769826
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16197	W_mirabilis_16197	214842982	215083421
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16198	W_mirabilis_16198	215137579	215231949
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16199	W_mirabilis_16199	215589814	215702353
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17123	W_mirabilis_17123	218174364	218185510
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17124	W_mirabilis_17124	218200282	218205620
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17125	W_mirabilis_17125	218284703	218285325
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17126	W_mirabilis_17126	219127619	219139148
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17127	W_mirabilis_17127	219531866	219536769
Chr10	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17128	W_mirabilis_17128	219706140	219732246
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17992	W_mirabilis_17992	219901981	219927123
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17993	W_mirabilis_17993	219991412	220026447
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17994	W_mirabilis_17994	220027098	220027450
Chr10	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17995	W_mirabilis_17995	220241046	220312134
