seqnames	strand	source	type	phase	names	gene_id	start	end
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000809851t07	TnS000809851t07	39945978	39947168
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000809851t06	TnS000809851t06	39949639	39974140
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000809851t05	TnS000809851t05	40081300	40083720
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000809851t04	TnS000809851t04	40095012	40097238
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000809851t03	TnS000809851t03	40102234	40117353
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000809851t02	TnS000809851t02	40141245	40142634
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000809851t01	TnS000809851t01	40251716	40252200
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000095137t15	TnS000095137t15	40379030	40404234
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000095137t14	TnS000095137t14	40409166	40410661
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000095137t13	TnS000095137t13	40415718	40424241
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000095137t12	TnS000095137t12	40745949	40746154
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000095137t11	TnS000095137t11	40746280	40746613
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000095137t10	TnS000095137t10	40797776	40810399
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000095137t09	TnS000095137t09	40887049	40887460
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000095137t08	TnS000095137t08	40887586	40889451
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000095137t07	TnS000095137t07	40942984	40952970
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000095137t06	TnS000095137t06	41153010	41153379
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000095137t05	TnS000095137t05	41153482	41156005
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000095137t04	TnS000095137t04	41210904	41213999
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000095137t03	TnS000095137t03	41214716	41251360
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000095137t02	TnS000095137t02	41396763	41399320
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000095137t01	TnS000095137t01	41459293	41464018
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000043375t01	TnS000043375t01	41890352	41893280
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000043375t02	TnS000043375t02	42123976	42124312
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000043375t03	TnS000043375t03	42339155	42360440
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000394931t01	TnS000394931t01	42533839	42539010
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000394931t02	TnS000394931t02	42785580	42792260
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000394931t03	TnS000394931t03	42822971	42825499
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000394931t04	TnS000394931t04	42835478	42837935
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000394931t05	TnS000394931t05	42944949	42966057
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000394931t06	TnS000394931t06	43034924	43038796
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000930203t01	TnS000930203t01	43194449	43195432
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000930203t02	TnS000930203t02	43327361	43329774
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000930203t03	TnS000930203t03	43407007	43408587
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000930203t04	TnS000930203t04	43461253	43528994
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000930203t05	TnS000930203t05	43677639	43678014
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000159579t02	TnS000159579t02	43950869	43968815
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000159579t01	TnS000159579t01	43972016	43975112
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000701065t01	TnS000701065t01	44310555	44316623
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000755579t01	TnS000755579t01	45014537	45042062
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000755579t03	TnS000755579t03	45120993	45134943
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000755579t04	TnS000755579t04	45406266	45406816
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000755579t05	TnS000755579t05	45685046	45685328
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000755579t06	TnS000755579t06	45685749	45686255
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000755579t07	TnS000755579t07	45827248	45833144
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000060165t01	TnS000060165t01	46036570	46036997
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000060165t02	TnS000060165t02	46175839	46245985
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000060165t03	TnS000060165t03	46371220	46382420
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000060165t04	TnS000060165t04	46609507	46626812
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000060165t05	TnS000060165t05	46662731	46666193
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000149641t01	TnS000149641t01	46775067	46778488
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000692159t01	TnS000692159t01	46872912	46873305
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t02	TnS000692159t02	46873374	46873944
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t03	TnS000692159t03	46896331	46899128
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t04	TnS000692159t04	46900346	46915740
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000692159t05	TnS000692159t05	47055709	47056641
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t06	TnS000692159t06	47061379	47104416
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000692159t07	TnS000692159t07	47390404	47394290
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000692159t08	TnS000692159t08	47429549	47434767
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t09	TnS000692159t09	47500604	47515814
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t10	TnS000692159t10	47821094	47841864
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t11	TnS000692159t11	47842113	47881190
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000692159t12	TnS000692159t12	48042561	48051304
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t13	TnS000692159t13	48220994	48231830
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t14	TnS000692159t14	48430015	48432340
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t15	TnS000692159t15	48433371	48434024
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000692159t16	TnS000692159t16	48763110	48764021
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t17	TnS000692159t17	48961852	48971853
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000692159t18	TnS000692159t18	49062692	49073453
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t19	TnS000692159t19	49156604	49162666
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000692159t20	TnS000692159t20	49212008	49212319
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t21	TnS000692159t21	49323121	49345614
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000692159t22	TnS000692159t22	49469878	49495417
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000692159t23	TnS000692159t23	49641989	49642896
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000350671t01	TnS000350671t01	49827418	49827683
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000350671t02	TnS000350671t02	49827731	49829893
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000589503t01	TnS000589503t01	50097577	50099860
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000838591t04	TnS000838591t04	50201192	50205251
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000838591t03	TnS000838591t03	50205380	50205962
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000838591t02	TnS000838591t02	50208293	50208506
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000838591t01	TnS000838591t01	50210152	50223601
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000322949t01	TnS000322949t01	50615685	50616813
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000704251t07	TnS000704251t07	50793399	50795314
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000704251t06	TnS000704251t06	50856762	50858571
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000704251t05	TnS000704251t05	50950703	50952995
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000704251t04	TnS000704251t04	51125815	51129662
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000704251t03	TnS000704251t03	51492708	51538909
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000704251t02	TnS000704251t02	51650838	51683494
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000704251t01	TnS000704251t01	51684371	51685596
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000056991t01	TnS000056991t01	51733025	51749517
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000056991t02	TnS000056991t02	51870164	51873912
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000056991t03	TnS000056991t03	52125277	52125738
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000056991t04	TnS000056991t04	52438458	52442787
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000056991t05	TnS000056991t05	52703702	52704612
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000056991t06	TnS000056991t06	52796489	52814417
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000056991t07	TnS000056991t07	52824950	52865236
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000056991t08	TnS000056991t08	53618804	53619692
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000056991t09	TnS000056991t09	53874619	53880723
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t31	TnS000867017t31	54057019	54080039
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t30	TnS000867017t30	54183875	54184073
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t29	TnS000867017t29	54222707	54227408
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t28	TnS000867017t28	54338391	54342199
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t27	TnS000867017t27	54486330	54490574
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t26	TnS000867017t26	54585333	54595017
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t25	TnS000867017t25	54637359	54640385
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t24	TnS000867017t24	54804204	54805422
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t23	TnS000867017t23	54904833	54912067
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t22	TnS000867017t22	55143095	55149170
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t21	TnS000867017t21	55417806	55422132
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t20	TnS000867017t20	55519048	55522173
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t19	TnS000867017t19	55660889	55730495
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t18	TnS000867017t18	55763915	55765658
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t17	TnS000867017t17	55765865	55768541
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t16	TnS000867017t16	55845817	55847017
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t15	TnS000867017t15	55913364	55913621
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t14	TnS000867017t14	55958174	55962398
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t13	TnS000867017t13	56407256	56417133
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t12	TnS000867017t12	56503888	56505939
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t11	TnS000867017t11	56640702	56641235
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t10	TnS000867017t10	56677939	56718061
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t09	TnS000867017t09	56729969	56732193
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t08	TnS000867017t08	56761339	56764070
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t07	TnS000867017t07	56793966	56798858
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000867017t06	TnS000867017t06	56875125	56875911
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t05	TnS000867017t05	56987007	56988662
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t04	TnS000867017t04	57185776	57187552
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t03	TnS000867017t03	57258116	57258425
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000867017t01	TnS000867017t01	57330140	57375235
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS013912384t01	TnS013912384t01	57516777	57530663
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000678221t19	TnS000678221t19	57645578	57649721
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000678221t18	TnS000678221t18	57652399	57655985
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t17	TnS000678221t17	57874438	57881003
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t16	TnS000678221t16	57943450	58039886
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t15	TnS000678221t15	58126035	58176292
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t14	TnS000678221t14	58283788	58287420
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t13	TnS000678221t13	58414298	58414702
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000678221t12	TnS000678221t12	58510871	58514463
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t11	TnS000678221t11	58551517	58555218
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000678221t10	TnS000678221t10	58629165	58631250
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t09	TnS000678221t09	58772265	58772748
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000678221t08	TnS000678221t08	58928482	58936303
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t07	TnS000678221t07	58964261	58979514
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000678221t06	TnS000678221t06	59214996	59216367
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000678221t05	TnS000678221t05	59370784	59389180
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000678221t04	TnS000678221t04	59590437	59602794
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t03	TnS000678221t03	59604220	59606429
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000678221t02	TnS000678221t02	59606429	59607039
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000678221t01	TnS000678221t01	59657346	59665625
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000811647t09	TnS000811647t09	59773501	59773802
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000811647t08	TnS000811647t08	59779363	59780716
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000811647t07	TnS000811647t07	59872031	59878579
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000811647t06	TnS000811647t06	59983127	59984234
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000811647t05	TnS000811647t05	60033868	60046194
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000811647t04	TnS000811647t04	60103207	60115568
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000811647t03	TnS000811647t03	60454485	60460511
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000811647t02	TnS000811647t02	60620502	60620787
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000811647t01	TnS000811647t01	60744001	60846855
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000104645t01	TnS000104645t01	60904101	60915205
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000104645t02	TnS000104645t02	60971189	60974120
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000104645t03	TnS000104645t03	61091080	61131660
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000104645t04	TnS000104645t04	61318972	61319487
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000104645t05	TnS000104645t05	61381380	61382219
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000104645t06	TnS000104645t06	61402938	61421423
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000104645t07	TnS000104645t07	61460630	61462757
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000104645t08	TnS000104645t08	61567295	61567703
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000104645t09	TnS000104645t09	61568083	61569314
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000104645t10	TnS000104645t10	61702159	61713657
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000104645t11	TnS000104645t11	61814058	61816882
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000104645t12	TnS000104645t12	61926134	61940241
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000104645t13	TnS000104645t13	61964698	61966520
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000104645t14	TnS000104645t14	62205830	62209509
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t01	TnS000467487t01	62617731	62620342
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t02	TnS000467487t02	62669095	62675625
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000467487t03	TnS000467487t03	62853245	62855646
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t04	TnS000467487t04	62918456	62919453
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t05	TnS000467487t05	62919521	62921482
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t06	TnS000467487t06	63367508	63369821
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t07	TnS000467487t07	63369983	63373156
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t08	TnS000467487t08	63817775	63821932
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t09	TnS000467487t09	63967604	63971511
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t10	TnS000467487t10	64052672	64052896
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t11	TnS000467487t11	64059054	64101182
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000467487t12	TnS000467487t12	64209420	64211031
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000467487t13	TnS000467487t13	64211730	64214723
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000467487t14	TnS000467487t14	64244433	64246401
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000467487t15	TnS000467487t15	64271368	64310780
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000370161t04	TnS000370161t04	64440009	64440610
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000370161t03	TnS000370161t03	64483908	64488830
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000370161t02	TnS000370161t02	64624155	64631119
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000370161t01	TnS000370161t01	64846431	64869314
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000149361t01	TnS000149361t01	65191301	65193531
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000149361t02	TnS000149361t02	65301037	65302302
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000149361t03	TnS000149361t03	65528715	65535517
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000149361t04	TnS000149361t04	65754877	65758772
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000149361t05	TnS000149361t05	65856258	65858237
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000149361t06	TnS000149361t06	65878919	65881454
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000149361t07	TnS000149361t07	65889543	65890313
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000149361t08	TnS000149361t08	66049466	66051584
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000189001t01	TnS000189001t01	66412341	66412797
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000189001t02	TnS000189001t02	66445908	66446127
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000189001t03	TnS000189001t03	66500279	66500848
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000189001t04	TnS000189001t04	66508802	66509015
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000189001t06	TnS000189001t06	66578152	66580793
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000189001t07	TnS000189001t07	66811361	66811925
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000938579t01	TnS000938579t01	66826039	66826277
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000938579t02	TnS000938579t02	66826361	66826526
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000938579t04	TnS000938579t04	66872042	66872195
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000938579t05	TnS000938579t05	66902559	66903075
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000938579t06	TnS000938579t06	66962433	66965505
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000938579t07	TnS000938579t07	67134734	67135888
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000938579t08	TnS000938579t08	67187629	67188768
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000938579t09	TnS000938579t09	67203244	67203664
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000938579t10	TnS000938579t10	67311858	67367641
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000938579t11	TnS000938579t11	67494573	67498537
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000719163t01	TnS000719163t01	67630521	67631528
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000920989t01	TnS000920989t01	67806740	67807796
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t14	TnS000845095t14	67862457	67862928
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000845095t13	TnS000845095t13	67959355	67988250
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t12	TnS000845095t12	68048927	68050307
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t11	TnS000845095t11	68174552	68179211
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t10	TnS000845095t10	68231665	68239025
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000845095t09	TnS000845095t09	68248370	68248772
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000845095t08	TnS000845095t08	68248821	68251334
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t07	TnS000845095t07	68312632	68316016
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t06	TnS000845095t06	68349512	68353617
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t05	TnS000845095t05	68353691	68354869
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t04	TnS000845095t04	68431595	68431998
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000845095t03	TnS000845095t03	68443895	68446216
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t02	TnS000845095t02	68507087	68519394
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000845095t01	TnS000845095t01	68695695	68697419
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000155889t01	TnS000155889t01	68783362	68785767
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t02	TnS000155889t02	68837282	68838991
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t03	TnS000155889t03	68926658	68936467
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000155889t04	TnS000155889t04	68980851	68988088
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000155889t05	TnS000155889t05	68990271	68993728
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000155889t06	TnS000155889t06	69220381	69222480
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t07	TnS000155889t07	69354318	69440308
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t08	TnS000155889t08	69612957	69617822
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t09	TnS000155889t09	69620707	69627219
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t10	TnS000155889t10	69679149	69680981
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000155889t11	TnS000155889t11	69769013	69801021
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t12	TnS000155889t12	69802602	69811618
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t13	TnS000155889t13	69956969	69961089
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t14	TnS000155889t14	70095831	70097235
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t15	TnS000155889t15	70182391	70182838
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000155889t16	TnS000155889t16	70210530	70211011
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000597079t01	TnS000597079t01	70483078	70516824
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000828859t02	TnS000828859t02	70749753	70754601
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000828859t01	TnS000828859t01	70785213	70790101
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000515867t04	TnS000515867t04	70925976	70935309
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000515867t03	TnS000515867t03	71125358	71141173
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000515867t02	TnS000515867t02	71261715	71264215
gne_Chr20	-	dryad.ht76hdrdr 	gene	-	TnS000515867t01	TnS000515867t01	71265486	71273694
gne_Chr20	+	dryad.ht76hdrdr 	gene	+	TnS000387705t01	TnS000387705t01	71539451	71540843
