seqnames	strand	source	type	phase	names	gene_id	start	end
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020925	CYCAS_020925	533649439	533654108
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020926	CYCAS_020926	533753445	533895981
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020927	CYCAS_020927	534189195	534476940
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020928	CYCAS_020928	534477111	534482061
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020929	CYCAS_020929	534843034	534843946
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020930	CYCAS_020930	534949919	534950831
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020931	CYCAS_020931	535195338	535195623
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020932	CYCAS_020932	535215308	535216800
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020933	CYCAS_020933	535233290	535433324
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020934	CYCAS_020934	535433377	535591430
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020935	CYCAS_020935	535667078	535667432
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020936	CYCAS_020936	535697803	535772249
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020937	CYCAS_020937	535846761	536053918
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020938	CYCAS_020938	536108538	536108921
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020939	CYCAS_020939	536109039	536109393
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020940	CYCAS_020940	536116848	536117216
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020941	CYCAS_020941	536196770	536197174
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020942	CYCAS_020942	536403291	536403693
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020943	CYCAS_020943	536498803	536547556
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020944	CYCAS_020944	536548141	536548543
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020945	CYCAS_020945	536781210	536781540
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020946	CYCAS_020946	536781959	536844896
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020947	CYCAS_020947	537064614	537257178
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020948	CYCAS_020948	537316436	537316766
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020949	CYCAS_020949	538030878	538031234
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020950	CYCAS_020950	538031775	538036282
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020951	CYCAS_020951	538296705	538296993
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020952	CYCAS_020952	538318705	538535322
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020953	CYCAS_020953	538618896	538620867
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020954	CYCAS_020954	538636518	538710503
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020955	CYCAS_020955	538824466	539070143
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020956	CYCAS_020956	539790078	539790450
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020957	CYCAS_020957	539792660	539792825
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020958	CYCAS_020958	540044935	540361591
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020959	CYCAS_020959	540501699	540502680
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020960	CYCAS_020960	540621857	540622856
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020961	CYCAS_020961	540702675	540703671
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020962	CYCAS_020962	540911280	540912261
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020963	CYCAS_020963	540989048	540989861
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020964	CYCAS_020964	541099885	541100830
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020965	CYCAS_020965	541295053	541426827
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020966	CYCAS_020966	542031020	542431156
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020967	CYCAS_020967	542431504	542651926
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020968	CYCAS_020968	543022948	543027060
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020969	CYCAS_020969	543151168	543172714
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020970	CYCAS_020970	543172741	543181614
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020971	CYCAS_020971	543185045	543185585
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020972	CYCAS_020972	543612872	544409171
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020973	CYCAS_020973	544524803	544525610
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020974	CYCAS_020974	544606015	544606944
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020975	CYCAS_020975	544703160	544704036
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020976	CYCAS_020976	544905950	544907108
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020977	CYCAS_020977	545140286	545141028
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020978	CYCAS_020978	545150738	545151544
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020979	CYCAS_020979	545164294	545486433
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020980	CYCAS_020980	545877395	545878688
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020981	CYCAS_020981	546416867	546418013
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020982	CYCAS_020982	546468072	546804614
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020983	CYCAS_020983	546816964	546817434
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020984	CYCAS_020984	546857315	546859969
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020985	CYCAS_020985	546951940	546958200
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020986	CYCAS_020986	547127732	547132050
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020987	CYCAS_020987	547132221	547132518
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020988	CYCAS_020988	547327208	547330116
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020989	CYCAS_020989	547373981	547375235
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020990	CYCAS_020990	547375642	547441863
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020991	CYCAS_020991	547841722	548088968
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020992	CYCAS_020992	548118820	548119123
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020993	CYCAS_020993	548468388	548476226
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020994	CYCAS_020994	548977139	548979047
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020995	CYCAS_020995	548979151	549218483
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_020996	CYCAS_020996	549229287	549230520
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020997	CYCAS_020997	549270687	549283362
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020998	CYCAS_020998	549346503	549348021
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_020999	CYCAS_020999	549354961	549553191
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021000	CYCAS_021000	549799425	550096995
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021001	CYCAS_021001	550097052	550127825
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021002	CYCAS_021002	550296416	550296704
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021003	CYCAS_021003	550345124	550348958
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021004	CYCAS_021004	550519258	550529834
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021005	CYCAS_021005	550722832	550724234
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021006	CYCAS_021006	550805492	550806065
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021007	CYCAS_021007	550816105	551349308
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021008	CYCAS_021008	551490607	551926994
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021009	CYCAS_021009	552087361	552137657
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021010	CYCAS_021010	552138316	552601218
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021011	CYCAS_021011	552664167	552667606
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021012	CYCAS_021012	552667634	552667928
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021013	CYCAS_021013	552667988	552668561
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021014	CYCAS_021014	552769094	552771135
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021015	CYCAS_021015	552771163	552839704
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021016	CYCAS_021016	553003926	553407077
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021017	CYCAS_021017	553597253	553598422
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021018	CYCAS_021018	553608822	553611441
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021019	CYCAS_021019	553981729	554060161
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021020	CYCAS_021020	554396709	554662550
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021021	CYCAS_021021	554727284	554728100
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021022	CYCAS_021022	555046104	555047911
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021023	CYCAS_021023	555048114	555050098
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021024	CYCAS_021024	555100647	555725650
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021025	CYCAS_021025	555725772	555944021
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021026	CYCAS_021026	556262438	556263607
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021027	CYCAS_021027	556558866	556561020
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021028	CYCAS_021028	556587709	556703801
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021029	CYCAS_021029	556834999	556836713
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021030	CYCAS_021030	557303159	557303426
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021031	CYCAS_021031	557669366	557670455
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021032	CYCAS_021032	557863957	557864730
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021033	CYCAS_021033	557959303	557959660
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021034	CYCAS_021034	558483092	558484495
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021035	CYCAS_021035	558595325	559189346
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021036	CYCAS_021036	560637426	561218753
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021037	CYCAS_021037	561517439	561654719
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021038	CYCAS_021038	562619684	562620564
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021039	CYCAS_021039	562862229	562863399
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021040	CYCAS_021040	562901038	562922823
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021041	CYCAS_021041	563163912	563331837
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021042	CYCAS_021042	563366407	563367268
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021043	CYCAS_021043	564216979	564282952
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021044	CYCAS_021044	564282998	564379136
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021045	CYCAS_021045	564430329	564648581
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021046	CYCAS_021046	564844009	564844859
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021047	CYCAS_021047	564904418	564905774
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021048	CYCAS_021048	564906782	564910278
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021049	CYCAS_021049	564910409	564911472
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021050	CYCAS_021050	566232853	566387651
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021051	CYCAS_021051	568179878	568181197
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021052	CYCAS_021052	569372299	570168669
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021053	CYCAS_021053	570169166	570174015
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021054	CYCAS_021054	570380888	570381149
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021055	CYCAS_021055	570381231	570381780
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021056	CYCAS_021056	570475234	570794452
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021057	CYCAS_021057	570889959	570890301
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021058	CYCAS_021058	571175560	571175899
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021059	CYCAS_021059	571410023	571410365
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021060	CYCAS_021060	571753098	571753500
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021061	CYCAS_021061	571869605	571869947
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021062	CYCAS_021062	572190145	572190580
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021063	CYCAS_021063	572951021	572952527
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021064	CYCAS_021064	573214982	573215402
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021065	CYCAS_021065	573269400	573303750
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021066	CYCAS_021066	573421488	573432131
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021067	CYCAS_021067	573432420	573433308
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021068	CYCAS_021068	573678907	573680765
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021069	CYCAS_021069	573969489	573991990
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021070	CYCAS_021070	573992052	574227589
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021071	CYCAS_021071	574324979	574392858
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021072	CYCAS_021072	574441815	574633769
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021073	CYCAS_021073	574754433	574754844
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021074	CYCAS_021074	574933041	574935744
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021075	CYCAS_021075	575056862	575057695
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021076	CYCAS_021076	575112702	575206554
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021077	CYCAS_021077	575326858	575327161
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021078	CYCAS_021078	575703785	575725864
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021079	CYCAS_021079	575903572	575904294
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021080	CYCAS_021080	576085904	576126633
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021081	CYCAS_021081	576155577	576427302
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021082	CYCAS_021082	576478860	576539182
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021083	CYCAS_021083	576539327	576890634
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021084	CYCAS_021084	577120710	577202777
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021085	CYCAS_021085	577291225	577291561
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021086	CYCAS_021086	577328588	577339226
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021087	CYCAS_021087	577640601	577907227
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021088	CYCAS_021088	577943138	577943510
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021089	CYCAS_021089	578049404	578074825
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021090	CYCAS_021090	578124411	578124930
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021091	CYCAS_021091	578125081	578549255
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021092	CYCAS_021092	578750465	578751431
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021093	CYCAS_021093	579027810	579029919
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021094	CYCAS_021094	579029964	579070736
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021095	CYCAS_021095	579397218	579457384
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021096	CYCAS_021096	579495637	579496060
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021097	CYCAS_021097	579612189	579614261
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021098	CYCAS_021098	579815624	580244857
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021099	CYCAS_021099	580303370	580546154
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021100	CYCAS_021100	580659039	580661171
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021101	CYCAS_021101	580732159	580732686
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021102	CYCAS_021102	580745268	580747965
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021103	CYCAS_021103	580748080	580748395
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021104	CYCAS_021104	580748657	580748933
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021105	CYCAS_021105	580791777	580792272
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021106	CYCAS_021106	580828672	580829167
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021107	CYCAS_021107	580865755	580867898
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021108	CYCAS_021108	581057621	581401955
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021109	CYCAS_021109	581418515	581574105
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021110	CYCAS_021110	581938464	582083007
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021111	CYCAS_021111	582142679	582468488
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021112	CYCAS_021112	582783316	582783535
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021113	CYCAS_021113	582905425	583439545
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021114	CYCAS_021114	583457373	583457691
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021115	CYCAS_021115	583482645	583482927
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021116	CYCAS_021116	583484090	583538597
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021117	CYCAS_021117	583628331	583692520
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021118	CYCAS_021118	583806870	583807254
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021119	CYCAS_021119	583807342	583807639
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021120	CYCAS_021120	583826046	583826526
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021121	CYCAS_021121	583890118	584567402
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021122	CYCAS_021122	584568230	584634061
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021123	CYCAS_021123	584656489	584658996
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021124	CYCAS_021124	584675219	584677025
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021125	CYCAS_021125	584677121	584677751
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021126	CYCAS_021126	584679825	584832342
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021127	CYCAS_021127	584971796	584972378
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021128	CYCAS_021128	585174468	585175122
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021129	CYCAS_021129	585492440	585990743
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021130	CYCAS_021130	586197206	586197800
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021131	CYCAS_021131	586398155	586545128
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021132	CYCAS_021132	586684350	586684680
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021133	CYCAS_021133	587009673	587017831
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021134	CYCAS_021134	587018100	587239550
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021135	CYCAS_021135	587302832	587634934
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021136	CYCAS_021136	587828637	587996115
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021137	CYCAS_021137	588024138	588024426
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021138	CYCAS_021138	588024835	588025135
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021139	CYCAS_021139	588053036	588054803
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021140	CYCAS_021140	588320780	588679698
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021141	CYCAS_021141	588679742	588764706
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021142	CYCAS_021142	588942706	588943429
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021143	CYCAS_021143	588945720	589153736
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021144	CYCAS_021144	589154001	589155462
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021145	CYCAS_021145	589463649	590042867
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021146	CYCAS_021146	590093093	590104321
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021147	CYCAS_021147	590295481	591284534
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021148	CYCAS_021148	591284794	591314955
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021149	CYCAS_021149	591362370	591638215
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021150	CYCAS_021150	591638356	591658271
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021151	CYCAS_021151	591903920	591960998
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021152	CYCAS_021152	591971411	591972107
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021153	CYCAS_021153	592070433	592199535
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021154	CYCAS_021154	592270515	592361403
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021155	CYCAS_021155	592361731	592362538
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021156	CYCAS_021156	592363496	592522947
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021157	CYCAS_021157	592609137	593065240
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021158	CYCAS_021158	593065826	593291890
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021159	CYCAS_021159	593527670	593528507
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021160	CYCAS_021160	593679088	593679641
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021161	CYCAS_021161	594985560	595464211
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021162	CYCAS_021162	595575995	595578557
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021163	CYCAS_021163	595659445	595660183
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021164	CYCAS_021164	595795732	596286572
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021165	CYCAS_021165	596287209	596287601
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021166	CYCAS_021166	596292465	596292855
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021167	CYCAS_021167	596370784	596487834
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021168	CYCAS_021168	596897450	596898296
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021169	CYCAS_021169	596947748	596954270
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021170	CYCAS_021170	597164654	597165419
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021171	CYCAS_021171	597240570	597241329
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021172	CYCAS_021172	597328631	597329561
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021173	CYCAS_021173	597602147	597737437
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021174	CYCAS_021174	597829430	597835903
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021175	CYCAS_021175	597847582	597848015
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021176	CYCAS_021176	597848136	597875188
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021177	CYCAS_021177	597941731	598072224
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021178	CYCAS_021178	598235656	598237225
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021179	CYCAS_021179	598386486	598405483
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021180	CYCAS_021180	598567350	598796108
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021181	CYCAS_021181	598796237	598798517
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021182	CYCAS_021182	598877143	598880005
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021183	CYCAS_021183	599229401	599577314
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021184	CYCAS_021184	599818824	599820880
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021185	CYCAS_021185	599960557	599962423
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021186	CYCAS_021186	600026808	600363612
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021187	CYCAS_021187	600406299	600749881
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021188	CYCAS_021188	600818142	600818805
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021189	CYCAS_021189	601086638	601478481
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021190	CYCAS_021190	601723347	601921876
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021191	CYCAS_021191	602122110	602125732
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021192	CYCAS_021192	602127032	602347780
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021193	CYCAS_021193	602347851	602449315
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021194	CYCAS_021194	602668468	602761615
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021195	CYCAS_021195	602859113	602889032
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021196	CYCAS_021196	602889568	602891181
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021197	CYCAS_021197	603028651	603657166
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021198	CYCAS_021198	603827984	603992647
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021199	CYCAS_021199	603992828	603995491
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021200	CYCAS_021200	604044487	604125642
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021201	CYCAS_021201	604125984	604126740
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021202	CYCAS_021202	604388492	604389536
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021203	CYCAS_021203	604524455	604998507
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021204	CYCAS_021204	605098637	605431099
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021205	CYCAS_021205	605555900	605858233
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021206	CYCAS_021206	606380040	606642292
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021207	CYCAS_021207	606970338	606972504
cyc_chr4	-	ginkgoDB	gene	-	CYCAS_021208	CYCAS_021208	606998682	607360505
cyc_chr4	+	ginkgoDB	gene	+	CYCAS_021209	CYCAS_021209	607532860	607813856
